record_id,total_inflow_btc,total_outflow_btc,avg_tx_value,tx_count_in,tx_count_out,active_duration_days,in_out_ratio,temporal_entropy,address_count,entity_label
332,3789.233,2515.6673,15.255054,15137,3477,1519,3.3808,0.7827,11448,0
333,71.9773,969.3234,8.443048,10337,9179,622,9.802,0.1606,10664,4
334,580.372,4294.0853,23.033694,14270,1726,4578,3.265,0.9761,13968,7
335,230.0228,3384.7071,15.354456,16207,18478,1538,7.4674,0.3151,7769,9
336,203.6536,4189.5435,1.758059,2064,13766,2338,5.3666,0.4289,5136,8
337,4277.3044,4293.8228,16.157329,10796,1702,1995,6.1243,0.2747,13214,0
338,3518.2923,3741.7818,27.205477,18362,8497,2071,3.9955,0.5794,14073,1
339,2370.8744,2196.0586,27.585663,8568,12271,4902,9.6517,0.0586,8290,1
340,489.1798,3052.7377,17.82801,8934,10473,4931,5.7597,0.1497,4034,5
341,2458.0845,801.8354,22.365193,19052,2808,2366,9.3841,0.7458,1640,0
342,2367.3641,3368.2304,48.275899,15620,15655,2846,0.1752,0.1865,6444,0
343,866.0176,896.2745,18.867486,4920,11079,3039,5.7694,0.2355,4843,1
344,2169.2639,3469.751,12.911415,11742,7573,855,7.2002,0.793,5542,3
345,1992.5297,1147.9985,12.173428,8799,17409,2729,7.4763,0.0933,13619,1
346,3079.2543,587.7653,22.888285,16928,19360,916,9.0593,0.4375,4028,3
347,3175.4719,826.4308,37.976031,14567,8699,4939,0.1436,0.0231,14610,2
348,226.5296,9.9707,10.299489,884,4857,132,0.1033,0.3468,261,2
349,1873.0693,3593.7009,35.464835,9416,6725,1117,4.7754,0.699,13551,8
350,3129.3033,3662.0079,1.057589,11086,9246,3594,0.39,0.0901,9128,7
351,2515.6863,2574.6716,20.946707,15009,10867,861,9.7479,0.8883,1798,9
352,4282.4506,806.8224,38.793276,18453,18952,294,2.2984,0.9095,332,8
353,3293.4716,417.7809,16.936714,8121,10097,2689,4.7794,0.105,4211,0
354,814.6805,95.6546,28.186899,7821,4588,1000,0.7053,0.9907,8460,4
355,352.853,828.7492,10.249041,11902,4923,2297,5.2683,0.2975,2060,3
356,3212.1,4454.2788,37.099795,18171,5047,3686,3.8616,0.0841,73,8
357,132.5663,1207.6918,2.61405,16260,19279,287,0.5421,0.0051,5112,2
358,2928.882,1771.3631,42.627147,9650,7204,450,3.4177,0.4085,2922,4
359,4701.1518,526.7364,9.9099,8270,15404,2339,3.9752,0.6298,10646,7
360,2877.3751,1111.8143,43.719914,11806,9829,3241,9.9002,0.3322,3889,9
361,1940.8557,2596.1277,17.626527,17693,15798,2704,2.1581,0.8367,178,4
362,3216.4447,3038.7673,36.134206,10380,19998,3117,5.4933,0.7166,2000,8
363,2291.2699,1226.7691,15.961333,8745,39,4572,9.8744,0.3502,8964,1
364,2728.0885,288.6702,45.295593,13286,19469,253,7.941,0.7343,9138,5
365,4707.3246,1955.1704,6.331944,8474,6266,1420,9.9343,0.9405,7427,4
366,1930.5193,1171.0245,8.926072,10680,6599,2337,9.6862,0.0931,4496,8
367,4805.9532,1097.7774,24.651557,14606,2416,1236,4.9464,0.3061,270,6
368,4526.7542,4799.3144,4.097014,10986,17143,1000,6.9941,0.4633,10048,7
369,978.9637,3081.5063,9.79909,12392,19501,3761,1.1934,0.498,1656,6
370,346.8158,2784.3966,47.188325,4862,17149,4117,4.4674,0.5422,11945,9
371,503.899,2078.8814,48.824485,19161,14307,4412,8.1093,0.3006,2534,9
372,91.1189,2144.7274,18.813029,1597,14578,2612,5.1028,0.6673,12347,4
373,472.2239,2704.5296,46.164309,16864,11886,1447,7.0567,0.6451,10882,4
374,3415.037,3482.1521,27.241279,19697,11378,2171,7.4829,0.5778,4983,3
375,355.9525,3510.7335,13.487196,10156,11059,2922,2.6093,0.1138,4362,1
376,1594.885,858.4778,35.119966,7920,7444,3684,8.7694,0.477,10315,8
377,4224.3781,2500.5688,32.945124,10335,17702,2262,4.6522,0.3562,6119,9
378,116.3694,2059.7964,49.456267,14629,17085,1946,2.1808,0.491,11354,9
379,4072.3443,4352.6361,13.252438,2073,4384,4935,8.6676,0.9219,8697,9
380,1409.2811,3157.0983,33.603008,9488,1594,1854,4.2364,0.4805,2405,9
381,590.833,2662.525,2.601283,5625,14759,600,7.5281,0.014,2202,2
382,3483.6889,576.9821,5.682391,939,7027,4888,5.5255,0.4388,6020,2
383,3144.7179,3028.1934,0.196018,8177,2613,4136,3.8805,0.8206,11482,2
384,4387.3613,586.0284,49.973034,762,11330,3404,8.1178,0.7801,12774,7
385,3675.3579,1686.0395,40.113705,12942,1909,2991,5.8863,0.5134,5660,5
386,4017.4066,714.2184,39.336172,1670,6955,4744,3.9666,0.2498,1154,0
387,1410.18,3460.3713,25.486353,7129,15186,4278,1.185,0.4651,4162,2
388,887.2059,1031.2685,15.003424,19070,18175,4361,8.9649,0.5637,10620,3
389,3753.0763,1959.3029,7.563299,12092,15497,2819,0.4511,0.9999,1337,1
390,4034.1756,4478.3749,14.233808,18316,2929,863,8.6456,0.6442,8599,5
391,4952.5258,1021.5899,18.798623,7309,9281,4528,3.6636,0.6943,3479,9
392,2063.0943,2539.0302,37.815529,1127,7682,4056,6.4295,0.4915,12237,0
393,1860.0967,2096.3641,26.983135,6022,4128,1220,9.2298,0.3545,277,0
394,3882.067,90.63,3.874274,6438,4964,3796,1.6019,0.813,6759,7
395,1704.0243,3963.7926,0.901549,7040,11762,4605,5.7128,0.4949,3481,3
396,4653.7873,345.2388,5.116699,17588,13555,4543,7.6679,0.9947,2362,0
397,4292.0652,2371.2804,20.524995,4136,9358,528,7.6001,0.4571,10789,6
398,2144.9758,2803.3959,46.659653,15112,18410,2923,5.3038,0.068,5369,8
399,3754.3578,3142.136,31.87016,11965,988,3205,6.2849,0.6826,10161,9
400,3772.7168,3443.1613,40.091315,8712,1966,1163,7.5995,0.0466,8653,6
401,515.6283,1266.3694,23.318783,7905,7317,4765,8.4262,0.2505,2447,0
402,4512.7655,49.9038,18.083368,2284,14047,3565,7.6419,0.3537,11932,0
403,2526.2668,3617.2211,5.420108,2478,869,847,3.6046,0.7395,14787,0
404,4132.2891,2678.2876,43.796664,3094,18448,2118,9.9676,0.4942,14807,7
405,1600.2548,4180.5902,39.158023,7208,17514,3087,4.4016,0.0286,13956,6
406,4477.6172,4106.9436,8.405988,9395,4379,1771,0.3422,0.6168,9775,2
407,1946.0145,4216.6324,25.613077,14842,15464,3284,3.6899,0.4114,7602,2
408,54.1981,2425.4784,24.368792,6228,18319,1826,1.3651,0.9218,5052,2
409,4526.9108,1668.1486,31.254615,13281,13247,3324,1.3023,0.4996,3518,1
410,456.4425,3957.7931,47.30935,3536,1077,446,2.8872,0.709,4803,3
411,1596.575,2256.4761,28.988614,10583,18024,1026,0.6284,0.2189,12391,6
412,4750.3103,917.2191,27.010909,2914,15170,1772,6.9163,0.761,2376,8
413,4753.0362,4274.8715,2.516242,2341,6386,1360,0.8325,0.721,7851,2
414,2867.1937,4412.8006,3.145468,5290,8223,19,2.1126,0.9041,6745,9
415,3159.1897,2331.5541,9.367421,598,17088,561,1.0197,0.0338,6390,6
416,2242.2331,378.5079,1.623635,15026,5481,472,0.7254,0.4475,6249,3
417,1466.0609,1939.1366,37.16767,7146,7778,28,2.7507,0.6792,10932,0
418,1643.3294,4017.6903,36.166543,2903,5363,560,5.7618,0.0952,972,4
419,3362.5956,4508.8711,6.802898,8956,951,2656,9.6504,0.4106,7137,7
420,3761.8751,1017.3717,41.803961,7695,8251,3237,8.768,0.9421,9518,2
421,3957.8973,334.8774,7.739386,4831,2819,4554,8.7717,0.4359,8345,9
422,3948.0928,4386.7535,15.058849,9835,3601,945,1.8431,0.9854,11801,3
423,456.0396,1947.0308,12.44892,10490,11342,3949,2.7226,0.0568,3961,2
424,2472.1066,2708.8094,18.615418,15769,15054,3657,0.8563,0.7178,11299,9
425,287.8032,4840.3294,12.733263,10365,19329,4964,7.8068,0.581,13245,7
426,2747.6489,332.833,24.447597,2161,14334,3064,0.7912,0.5005,3087,9
427,2207.6581,3241.5936,20.370453,13269,6256,1980,5.6113,0.9708,13418,7
428,4438.522,370.5364,49.328476,14486,10908,2717,2.554,0.1297,8922,3
429,1754.5816,1877.3509,2.796412,2923,16008,4922,2.5101,0.896,3968,1
430,585.3439,4019.0747,7.109155,3805,14242,816,9.9082,0.6912,12362,2
431,714.967,2167.3668,2.641389,2369,12091,2327,7.5921,0.259,4952,2
432,3807.5555,4985.9118,31.292097,15158,12306,2331,8.3857,0.9017,4003,3
433,3091.0941,2795.3008,2.725558,8094,17563,1003,5.7626,0.4293,2333,1
434,505.6224,1605.8176,41.822003,3933,13066,1543,8.723,0.8142,9766,1
435,420.5432,1100.5644,25.59698,11553,12648,4205,6.4904,0.3888,11461,2
436,3504.8486,1752.6092,26.350429,5609,8524,1230,9.4671,0.8509,4376,0
437,363.8243,1862.6726,28.079769,12900,6038,3306,2.8853,0.6366,13075,7
438,4109.3021,343.5777,8.540768,9293,528,2530,5.9937,0.141,686,5
439,3531.2141,1847.8773,9.884595,9863,18444,1431,6.9323,0.6497,3889,2
440,406.7531,2321.198,15.940934,5532,9291,3913,3.9901,0.1913,9772,0
441,424.1977,3613.6915,29.674861,10413,212,1533,8.8091,0.4119,969,2
442,4933.198,3283.6509,10.505968,6345,18099,1893,9.8001,0.1703,11930,0
443,1871.3602,3543.8312,5.816675,16760,19073,3125,4.9883,0.022,7321,2
444,1853.217,41.8283,48.505847,7888,10523,1422,3.9673,0.2119,14627,3
445,4063.9997,1088.3448,1.099189,17994,19651,391,4.7722,0.5364,2034,5
446,4736.2434,3308.4248,40.13489,16159,15116,2819,8.5421,0.4816,7076,6
447,4930.0055,2419.952,39.401779,19324,5150,1870,6.4901,0.5015,5262,6
448,3766.8934,26.5773,14.860776,17998,9225,2961,0.5432,0.2477,8960,8
449,1881.3042,4022.4752,6.781417,3680,17717,1196,5.4675,0.6852,14648,7
450,417.5127,3864.0501,7.281518,7541,13622,2606,0.2713,0.7043,646,3
451,3885.7368,2742.1003,34.871611,9489,6821,858,7.8075,0.358,4122,5
452,2792.0257,332.326,32.140365,7075,14762,3228,3.3503,0.8812,14223,0
453,2121.1158,3832.5776,39.137305,3997,10033,1517,4.7729,0.644,14591,7
454,4531.7729,2918.5721,46.874065,5696,14003,1154,8.0069,0.713,8113,5
455,555.9963,3909.8021,34.596399,14236,10331,843,0.5598,0.2773,14047,1
456,2463.1306,3758.7374,7.792661,2367,12744,1683,1.6696,0.0006,9272,7
457,56.7781,4015.0123,12.172206,14165,16828,295,4.0398,0.8654,6437,3
458,2343.3085,2590.0452,42.109702,6765,17311,645,2.3763,0.8224,8829,8
459,281.5258,701.6312,10.465383,15528,17007,3634,3.4452,0.1232,12518,3
460,594.0984,3355.7907,3.626209,16293,9672,2136,9.9819,0.3741,10293,0
461,587.6401,3102.3727,35.164032,1615,19422,111,8.2716,0.6613,7098,6
462,3246.055,3711.2685,20.126378,14397,11578,584,8.8506,0.6521,8293,9
463,3730.2269,849.4133,46.002011,18801,16618,3226,9.3768,0.8604,5587,4
464,2916.848,974.884,32.512789,16881,19076,1487,3.4753,0.1403,12110,9
465,4810.8631,4452.0487,4.52104,16889,10223,4865,3.0411,0.4299,13092,4
466,1874.3591,3749.8915,47.392834,5734,387,1649,2.4172,0.0972,869,3
467,1428.5676,4541.1434,12.927937,3217,1635,2382,8.3182,0.3896,14603,5
468,4342.997,3793.579,16.860691,4365,8111,106,6.8276,0.0151,5915,0
469,1117.987,2985.7806,20.11308,12270,4134,3554,2.4381,0.8983,12290,2
470,4816.1131,3270.6671,2.56131,17862,9377,1695,3.8322,0.527,8214,6
471,60.7823,4445.6407,24.825821,13830,5582,1734,5.1164,0.8498,10818,7
472,4849.3944,2894.038,6.166012,4961,1968,382,5.3286,0.0599,6356,8
473,215.8091,3161.9603,20.048576,18782,5768,2737,8.8984,0.2275,1904,0
474,4455.7167,782.392,17.535554,8302,8754,4357,3.8676,0.2594,2577,3
475,2638.5103,2369.6114,38.642027,8842,18384,1317,9.0944,0.3867,14724,1
476,4964.8241,3581.9884,40.158545,7731,4902,2703,4.4695,0.8029,4110,1
477,368.9921,1354.7208,7.670729,17884,10122,4916,7.4891,0.3866,4615,0
478,2769.2759,1011.2789,18.327623,16980,14634,4075,9.3095,0.2047,8015,4
479,4846.513,1569.1409,18.667721,979,19164,4805,9.085,0.065,3294,1
480,2615.494,1207.5107,7.570607,731,10708,907,0.6638,0.0795,1936,3
481,3146.9969,1074.571,39.922695,57,18062,663,2.1365,0.76,616,8
482,3478.7465,2124.26,35.361446,2244,12334,463,4.8214,0.4448,5058,2
483,2272.7108,4539.1935,9.51917,1702,11939,2903,4.3724,0.7262,10643,7
484,3137.7941,2535.3032,18.336159,17671,11549,4681,6.4448,0.6823,11777,9
485,2921.5757,939.61,5.290341,8304,15116,943,9.4526,0.1354,8479,5
486,4505.791,384.8676,31.410367,15101,9844,158,1.2128,0.1429,14720,9
487,227.2414,3480.7838,6.068684,12999,4178,3310,4.5734,0.7553,11511,4
488,1404.8231,1914.0,49.29671,9394,7212,1327,2.0049,0.7213,1924,1
489,4752.0579,4109.1565,39.034126,948,7874,2718,8.9517,0.378,13403,2
490,4451.32,3297.5572,19.511988,6554,3842,2669,9.6493,0.0774,13114,7
491,2278.2892,3981.2093,28.928239,758,6417,2569,4.8391,0.0121,6456,8
492,3100.6668,1359.7375,45.5671,14867,10634,3393,1.1297,0.2882,7605,6
493,1386.9131,3461.7977,27.705009,11581,4886,2107,7.8744,0.0092,8153,0
494,940.6139,1320.3173,8.725007,5652,595,4800,7.0017,0.2301,2774,5
495,2318.4974,4695.343,18.93523,7274,14394,648,3.6112,0.4195,10283,6
496,1766.7676,3181.875,42.157259,10034,2613,3323,8.8853,0.1214,5194,5
497,2918.2847,1622.5658,32.210686,3536,12289,2939,9.7607,0.1043,10994,9
498,388.6824,1347.5666,32.536254,18678,17881,2484,5.6228,0.8964,9185,1
499,4871.9743,954.641,43.341088,17489,19940,4242,5.7007,0.5855,9777,8
500,4931.0539,3473.2078,44.698663,8854,4862,2907,3.0454,0.9345,1904,2
501,3490.8116,1093.5859,45.989637,909,4767,3026,5.8866,0.3458,9068,5
502,2680.4865,2976.5204,4.74255,4618,3359,1376,4.4525,0.6771,13022,5
503,1547.645,1323.1825,27.206346,10049,14847,1824,3.0917,0.2047,10078,7
504,4068.977,3309.8481,37.025502,2312,915,245,0.7651,0.6183,144,3
505,3423.659,4074.7005,37.846367,16021,18229,2349,2.6018,0.1296,7497,5
506,813.0931,3890.1284,30.335849,17174,1996,868,2.0588,0.0021,2257,0
507,4554.6368,3804.259,8.33945,13586,95,2862,5.4662,0.9315,9315,8
508,4112.688,938.6202,39.871048,14018,8685,480,6.0565,0.5549,700,8
509,4749.0001,441.9339,36.005595,16556,15101,2463,6.1249,0.9269,12402,6
510,3628.6003,3494.7472,4.30688,12553,19454,1936,3.943,0.3338,6319,0
511,3067.0798,1841.7424,23.190545,13338,150,3374,4.2702,0.3278,271,2
512,2091.221,2161.7368,8.698953,1886,17431,3022,8.359,0.4007,8255,4
513,4663.6431,155.7552,16.873919,1050,2804,3193,4.8147,0.706,1008,3
514,4330.3208,1297.8897,0.904153,10504,14467,88,9.879,0.5658,11036,4
515,226.1029,168.3917,20.016553,1162,7277,1241,4.4522,0.9254,13716,6
516,131.8446,4395.9301,27.493891,816,552,573,6.5309,0.0254,10465,8
517,1882.3231,1216.991,30.979168,3767,15481,814,0.5986,0.7082,10175,0
518,4052.7685,2786.6903,33.174551,3240,8487,179,6.5681,0.3303,14497,4
519,4936.3808,194.9062,41.814582,13943,17528,1726,8.5291,0.1802,7204,2
520,752.093,3334.2403,10.773224,8273,16840,163,9.4303,0.5104,10621,2
521,2970.6576,1615.1435,6.024179,19189,9746,2641,9.9735,0.5051,3725,1
522,1904.4605,4489.597,42.576873,870,8361,1006,2.8936,0.137,12606,5
523,4849.5723,4440.5921,7.830725,5527,12998,2349,5.7962,0.2019,10948,5
524,4210.5962,1626.4598,48.738007,7742,18331,2422,4.5621,0.4082,11927,2
525,4191.6451,4504.8055,42.126927,4695,7311,2756,5.6818,0.4088,6600,0
526,2343.4711,4980.7884,25.04388,1935,5818,4299,1.6588,0.3176,9485,6
527,2074.1034,4127.0801,49.071073,17088,10569,4143,8.5759,0.1485,6488,1
528,1367.0426,4224.3583,4.868927,16319,8071,4559,9.1047,0.0044,13352,7
529,281.8869,1245.0512,15.153358,18908,1321,3742,4.5517,0.9702,7918,2
530,4323.6132,2883.5162,31.911257,19024,6154,4504,2.8763,0.9435,4510,0
531,4064.5069,336.2889,17.500408,6160,6590,1218,1.4943,0.4837,13534,9
532,4998.5884,474.5987,46.418635,15720,15590,2475,6.8693,0.9951,5401,8
533,4983.1842,4994.4631,3.281398,12994,3608,930,3.1911,0.6737,4321,4
534,2777.163,1633.203,27.470637,13814,10318,317,9.1044,0.0689,13769,0
535,3844.9394,3740.9221,29.543354,1165,10433,1503,6.743,0.1177,9370,9
536,4723.8292,4033.3272,32.636441,620,401,421,6.4923,0.9161,14616,5
537,4248.2385,4290.1178,12.783386,7983,16747,4359,5.6381,0.6301,5473,9
538,1236.748,4988.1415,18.228385,3067,3852,1450,0.5532,0.8432,7207,2
539,2252.7262,1207.49,42.184042,8639,19797,428,9.326,0.8983,6873,3
540,645.8058,201.7637,9.747219,2338,10499,397,6.3166,0.4479,7924,7
541,4770.2556,2055.9635,41.34341,5595,85,796,9.9412,0.0485,4717,4
542,3030.8771,650.412,28.132815,2461,1825,107,5.4198,0.1883,7119,5
543,1143.2217,112.1392,38.109399,6821,12078,4050,7.1301,0.0666,2621,9
544,3358.5067,1802.1405,35.680397,3443,15931,98,0.6565,0.1887,2537,3
545,3090.645,3918.6934,10.375654,16192,12550,1904,6.3542,0.4105,5104,5
546,1790.82,2830.9078,28.44068,19096,10114,3571,7.67,0.1182,10161,2
547,567.7968,1563.8968,43.386171,16327,15133,3302,7.8073,0.1667,7081,9
548,3357.8693,3271.7135,21.605869,10530,8823,43,7.7241,0.4458,5318,0
549,2601.5433,1160.0986,48.329542,17676,7419,1578,2.3402,0.3402,13588,5
550,3861.5942,71.9171,22.61081,10391,2372,4191,9.7564,0.4677,1196,0
551,2600.8223,3821.7693,7.139368,14031,7069,4284,9.9523,0.4292,11024,9
552,4260.909,3118.7192,19.471795,5375,19685,385,0.8484,0.6445,8700,2
553,2759.5387,3811.5155,47.585125,13143,11860,4915,9.3708,0.9372,405,7
554,2804.6942,194.6997,15.98611,19040,7465,3472,2.9655,0.1079,1295,6
555,4383.2692,4185.5998,43.404921,12205,17111,3578,6.9239,0.0993,6055,7
556,2017.4203,3097.6348,44.062546,7395,13549,3239,3.4473,0.8528,3626,9
557,670.0848,2816.9811,17.509391,17089,7122,1697,9.6808,0.5064,7869,9
558,143.9231,3123.074,4.162975,826,9841,2135,1.1049,0.7664,2820,1
559,3775.6887,4322.1676,36.227923,9197,4313,3893,5.0277,0.2154,4760,9
560,3101.5516,2934.6867,15.575684,11653,8001,2537,4.3377,0.8289,14467,6
561,3520.4018,2904.7561,39.146202,16761,9462,4322,3.3276,0.9238,5746,3
562,1064.8287,4953.3959,22.132798,973,319,2393,6.4908,0.6355,13697,0
563,681.866,3783.6533,24.263389,11269,15330,4614,1.3975,0.1059,14046,2
564,72.7332,2211.4746,38.895493,444,15792,3816,7.195,0.8953,7565,4
565,1752.9443,3536.9879,19.118228,755,19860,296,9.8079,0.7925,3638,9
566,2949.5925,1946.1585,22.156423,16024,14373,414,8.0651,0.7509,1874,7
567,1961.2263,1144.385,18.809586,10364,15936,1996,8.6142,0.0367,13608,1
568,2187.3802,2984.2634,18.367089,10898,15702,4,3.6604,0.799,1407,1
569,4520.7944,4640.9112,26.297376,5397,11251,178,3.3164,0.138,11776,7
570,1741.2839,4645.6983,40.439991,3466,1603,746,5.2188,0.2224,5515,8
571,2569.9523,1709.533,18.088479,2712,18641,4355,0.5527,0.5771,1578,9
572,3918.2672,2638.3921,26.212784,18792,9048,652,9.459,0.265,7773,0
573,1982.7199,1058.1874,33.536399,5748,15235,3890,1.5235,0.6613,5380,1
574,3110.4373,4978.1556,13.472045,18108,7533,3272,9.0398,0.6081,12569,3
575,4311.8199,4905.5897,13.876212,1920,7367,2483,0.9275,0.1081,11620,2
576,4747.6036,3247.5482,46.670663,17303,2649,290,8.244,0.656,14756,0
577,735.3759,4022.0723,36.176756,13474,6904,803,1.6044,0.924,5312,3
578,4632.9389,3575.5037,28.859376,16966,18243,2531,0.4775,0.1611,8829,1
579,2460.5865,2965.7952,32.386038,14236,17487,234,7.2229,0.5971,5548,9
580,1291.2294,266.7495,1.465069,15711,13789,408,2.8746,0.3419,808,4
581,2295.6842,2273.8272,30.905186,14435,2482,694,7.1735,0.4596,2396,0
582,4900.1631,3373.9348,25.475493,13479,1821,1170,5.5953,0.287,4525,7
583,2463.0955,3387.6613,27.287529,3882,10272,4658,1.1772,0.3541,1416,9
584,1643.7648,1865.6194,17.971255,2000,19543,2478,9.3281,0.0289,7509,1
585,3167.0079,4708.4605,4.073787,14850,3685,432,4.5779,0.9816,14883,2
586,1200.7357,836.7935,9.667042,10904,3652,2545,7.371,0.6248,2450,2
587,379.3259,2501.8022,47.537241,16785,10432,983,5.0601,0.5007,12953,3
588,644.4073,3454.423,20.435037,14701,10132,3161,6.0832,0.3837,13038,6
589,640.2379,3485.6821,23.334211,5446,4831,3045,3.0975,0.5394,3497,8
590,759.5219,3243.1983,2.635584,2629,7335,4993,2.0836,0.3801,11781,2
591,694.1445,1376.4483,1.878408,18041,14620,3925,5.4714,0.3599,7104,0
592,3204.3773,781.0413,35.859101,17005,9305,3313,4.4582,0.4639,12222,9
593,909.4086,3179.7053,26.904779,247,14880,4874,3.9621,0.276,4733,0
594,1728.343,2996.5146,25.435348,5213,17033,4319,6.7584,0.18,7023,5
595,4483.9431,896.7883,12.156302,3340,14586,1689,6.936,0.5566,7496,4
596,2369.8135,3525.6987,37.237562,19395,17,468,0.5546,0.8428,14423,9
597,3337.792,2275.8654,8.411912,2369,8309,2617,3.4536,0.1528,8707,6
598,861.6076,3338.8063,9.496818,12187,6477,1346,4.1765,0.0327,5100,6
599,961.4532,4186.837,23.035662,1840,5943,2423,1.0592,0.2468,7333,2
600,204.3527,848.6504,14.314064,19288,17930,4508,2.4354,0.9797,3295,6
601,844.6836,95.7341,12.373224,6206,2694,4722,0.6113,0.8288,2909,8
602,1392.9589,3895.5151,32.261918,4396,15563,1012,9.9628,0.5959,5417,7
603,885.0607,3048.491,32.548622,15291,6260,1678,7.3919,0.9292,10691,2
604,443.5218,3498.2009,41.225871,3692,15580,3698,0.9658,0.4453,9559,9
605,603.1881,4190.7765,20.885487,7471,9469,4898,0.3005,0.9833,8533,4
606,2303.8992,4014.0566,3.654347,3842,19625,4067,7.2209,0.2963,13773,7
607,1031.6765,4804.6011,13.683392,4349,4943,1893,4.448,0.2403,13704,1
608,1821.3557,2679.68,49.000275,17777,14652,2870,7.8893,0.638,12165,6
609,2517.0913,2442.4833,29.812969,6061,3789,4351,9.2424,0.3782,9753,9
610,3451.9772,2009.442,35.486883,15526,372,1487,6.0331,0.6264,5671,9
611,196.5703,768.4637,0.367991,4301,7121,3340,1.9524,0.305,2469,6
612,3997.054,2863.0404,25.910335,3339,5703,1417,7.8437,0.6179,2429,7
613,3139.5057,1385.0699,1.876529,5488,8348,4858,9.5625,0.2757,3689,0
614,408.8043,4606.5383,28.461554,3515,2662,2847,5.8443,0.051,6149,7
615,4367.8944,2915.9582,46.03855,17144,6652,1358,6.8518,0.9121,10888,0
616,4604.3628,2964.205,48.42096,11281,4879,4061,3.441,0.8832,2028,2
617,305.3992,1774.6298,27.02768,10308,13092,4661,3.8771,0.9708,7172,8
618,1384.3955,259.9562,22.910294,9916,4316,1392,7.3731,0.7165,11945,3
619,4031.0083,158.7285,47.25086,11159,9966,1579,9.2849,0.6827,316,9
620,3741.301,2116.6815,33.680524,8622,8309,3750,6.327,0.559,14134,8
621,922.6133,422.836,3.245057,10548,6475,3626,7.9195,0.1259,3990,0
622,1046.7545,3034.2387,23.286332,13486,1375,2504,1.7992,0.1892,9294,7
623,1852.3668,4404.8662,12.012327,2460,11396,3138,2.1984,0.2895,531,2
624,2422.6201,4414.5753,23.490269,5274,7394,2910,5.3671,0.8902,7885,6
625,3091.2777,3295.2305,22.773333,18103,4404,2665,1.8479,0.173,10595,1
626,1844.5745,1056.167,29.107282,9458,3547,400,6.3865,0.9229,1860,6
627,2312.679,4314.9855,17.838589,5424,3978,4383,2.9874,0.5228,4758,6
628,3737.3572,4430.4683,8.213606,17693,9389,3958,7.9362,0.7156,7873,8
629,183.4256,983.276,25.186021,17435,19796,2234,8.1003,0.1102,13584,1
630,1262.1922,3687.1331,41.510161,5480,8989,1540,4.6915,0.269,9412,7
631,3566.7508,1432.6049,33.200645,15420,3893,237,1.89,0.9585,12415,4
632,4476.0352,4013.2035,16.918459,2250,14009,4911,6.5031,0.2661,12637,9
633,2558.3921,4986.1895,46.776158,2810,3250,928,9.9286,0.2965,9959,8
634,2660.5721,150.1397,45.610387,2922,112,4510,6.2636,0.1976,1068,7
635,535.869,4486.8304,10.467499,4677,17067,420,0.4542,0.1291,728,2
636,2237.0674,3113.1564,1.970975,2418,17546,4125,0.2712,0.2333,244,2
637,2663.091,4866.9134,37.065461,16917,7401,2396,3.2716,0.6423,14345,9
638,1212.3601,2325.0529,41.38053,13464,2380,661,2.0383,0.4554,9978,7
639,1346.2235,4236.9412,48.393232,8168,13181,2624,8.1492,0.5538,712,8
640,1886.427,311.9797,44.491831,1470,8353,3951,8.4636,0.1224,11086,1
641,100.3658,1676.4019,30.026778,7293,17810,450,2.6603,0.8021,11343,2
642,1610.4026,335.092,26.502664,6932,8470,380,3.3239,0.7841,7925,7
643,1057.2479,4876.7159,1.39215,19809,9749,1251,2.4388,0.0216,12374,1
644,1637.4935,4084.8714,12.332898,1092,10108,2460,9.093,0.3835,9701,7
645,598.8195,4262.7386,22.980792,16364,12943,2999,5.0762,0.0688,8463,4
646,4452.6375,4689.8268,31.425232,261,19492,4452,6.5958,0.7921,9990,5
